"","X.1","X","importance","BWrank","lmc","lmc1","lmc10","equal","LG","LG1","LG10"
"1",1,"FoodProvision",1.0588177668558,1.05508954885513,1.4605726929947,1.31400766168892,1.08126469041649,1,1.44003461257114,1.31398872041656,1.0812504735644
"2",2,"AboriginalNeeds",0.722391179773164,0.238948084334618,0,0.318223449924467,0.82355729800631,1,0.0446038287926636,0.318272670562324,0.823590260551015
"3",3,"NaturalProducts",0.819059281452227,0.309680344593063,0.143660157556985,0.416167576526976,0.848905084374503,1,0.181849809987689,0.416205171294351,0.84893213286817
"4",4,"CarbonStorage",1.03607706306421,0.799818635230106,0.991300432470264,0.994068838862427,0.998465024798877,1,0.991676925547289,0.994061031967307,0.998463180573812
"5",5,"CoastalProtection",1.07629757969742,1.06733167082294,1.43368712063221,1.29567770891682,1.07652092738421,1,1.41434280718657,1.29565621459217,1.07650659366363
"6",6,"CoastalLivelihoods",1.00257662892633,0.923146678757651,1.10154095192616,1.06922823989561,1.01791615992086,1,1.09703116915556,1.06923703675413,1.01791638252803
"7",7,"TourismRecreation",0.949992119242571,0.461119927454092,0.416610451606635,0.602258686346248,0.897065171766596,1,0.442603793109601,0.602267374505086,0.897079219499982
"8",8,"IconicPlacesSPecies",1.0793230780422,0.877805486284289,1.05377793015241,1.03666453168951,1.00948872330372,1,1.05140145230067,1.0366777425556,1.00949105416259
"9",9,"CleanWaters",1.15848904557508,1.48311040580367,2.13436465237288,1.77338321922242,1.2001503643108,1,2.08375706970686,1.7733198385721,1.20011101996712
"10",10,"Biodiversity",1.09697625737099,0.965767399682612,1.26448561028775,1.18032008692661,1.04666655571762,1,1.25269853164196,1.18031419878038,1.04665968262126
